Player_ID,Age,Country,Studio_Region,Game_Title,Genre,Game_Mode,Platform,Device_Type,Sales_Channel,Game_Release_Year,Join_Date,Last_Login,Session_Start_Time,Session_End_Time,Daily_Playtime (mins),In_Game_Purchases ($),Units_Sold,Revenue_Generated ($),Membership_Tier,Favorite_Mode,Support_Tickets_Raised,Refund_Requested,Marketing_Source,Churned
P1125,18.0,UK,Delhi,Apex Legends,Adventure,Battle Royale,Mobile,XboxSeriesX,App Store,2019,2019-05-10,2020-05-26,20:24:00,22:15:00,111,110.54,1,110.54,Premium,Ranked,0,No,Influencer,Yes
P1126,40.0,Canada,Pune,PUBG,FPS,Ranked,PC,XboxSeriesX,PlayStation Store,2025,2022-01-15,2022-04-20,10:43:00,12:09:00,86,179.86,5,899.3,Premium,Solo,3,Yes,YouTube,Yes
P1127,14.0,USA,Chennai,Fortnite,Strategy,Team Deathmatch,PC,,PlayStation Store,2021,2023-05-13,2025-04-05,18:24:00,19:14:00,50,158.1,1,158.1,Premium,Team,0,No,Influencer,Yes
P1128,27.0,India,Pune,PUBG,Adventure,Ranked,Console,iPhone 14,Steam,2022,2024-01-20,2025-06-05,15:22:00,17:58:00,156,188.23,4,752.92,Free,,1,No,Ads,No
P1129,31.0,USA,Kolkata,Call of Duty,FPS,Solo,PC,Gaming PC,PlayStation Store,2024,2022-07-21,2024-07-28,11:05:00,11:21:00,16,188.59,4,754.36,Free,,0,No,Ads,Yes
P1130,24.0,,Delhi,PUBG,Adventure,Ranked,Console,PS5,Steam,2019,2022-12-20,2024-07-09,10:38:00,13:26:00,168,,4,627.56,Free,Team,0,No,Ads,Yes
P1131,28.0,Brazil,Chennai,Fortnite,Strategy,Team Deathmatch,PC,XboxSeriesX,App Store,2022,2022-01-04,2024-10-09,12:04:00,13:01:00,57,86.94,4,347.76,Free,Solo,0,No,Referral,Yes
P1132,,Brazil,Chennai,Fortnite,Survival,Zombies,PC,iPhone 14,Steam,2024,2022-09-22,2025-01-30,20:51:00,22:30:00,99,88.04,4,352.16,Premium,Ranked,4,Yes,Referral,Yes
P1133,32.0,UK,Chennai,Minecraft,Battle Royale,Team Deathmatch,Console,Xbox Series X,Company Website,2023,2022-04-08,2025-01-07,15:20:00,17:11:00,111,56.06,4,224.24,Free,Ranked,0,No,In-Game Promo,Yes
P1134,24.0,Canada,Chennai,Call of Duty,Strategy,Team Deathmatch,Mobile,Xbox,Company Website,2022,2019-10-11,2024-05-12,23:08:00,02:05:00,-1263,60.57,3,181.71,Premium,Ranked,0,No,Influencer,Yes
P1135,17.0,,Chennai,Apex Legends,Adventure,Team Deathmatch,Mobile,Android Tablet,Company Website,2018,2023-01-12,2024-12-30,10:06:00,11:24:00,78,131.52,3,394.56,Free,Ranked,0,No,Influencer,Yes
P1136,34.0,Germany,Bangalore,Call of Duty,FPS,Solo,PC,Android Tablet,PlayStation Store,2025,2023-03-13,2024-04-16,22:49:00,01:34:00,-1275,138.09,2,276.18,Free,Solo,0,No,YouTube,Yes
P1137,39.0,India,Bangalore,Minecraft,Battle Royale,Solo,Console,iPhone 14,Company Website,2021,2024-11-04,2025-03-07,19:30:00,20:09:00,39,87.63,4,350.52,Free,Team,0,No,Ads,Yes
P1138,14.0,UK,Kolkata,Call of Duty,Strategy,Battle Royale,Mobile,Xbox Series X,PlayStation Store,2020,2022-09-17,2024-04-12,21:29:00,22:43:00,74,159.55,2,319.1,Free,,0,No,Ads,Yes
P1139,25.0,Germany,Chennai,Apex Legends,,Zombies,Mobile,Xbox Series X,PlayStation Store,2022,2019-09-14,2020-11-03,13:23:00,15:01:00,98,39.41,1,39.41,Free,Team,1,No,YouTube,Yes
P1140,37.0,Brazil,Delhi,PUBG,,Solo,Console,Gaming PC,PlayStation Store,2022,2019-12-14,2023-09-20,12:20:00,13:05:00,45,47.71,1,47.71,Free,Ranked,0,No,Influencer,Yes
P1141,39.0,Brazil,Hyderabad,PUBG,Survival,Team Deathmatch,PC,Gaming PC,PlayStation Store,2020,2024-06-28,2024-11-22,12:11:00,13:46:00,95,168.4,5,842.0,Free,Team,4,Yes,Influencer,Yes
P1142,21.0,USA,Delhi,PUBG,Adventure,Team Deathmatch,Console,Switch,Company Website,2024,2023-12-24,2025-05-07,13:05:00,15:44:00,159,6.17,2,12.34,Free,,0,No,YouTube,No
P1143,23.0,Germany,Chennai,Minecraft,Survival,Ranked,Mobile,PS5,Steam,2022,2023-02-11,2024-08-19,09:48:00,11:55:00,127,109.27,4,437.08,Free,,2,No,YouTube,Yes
P1144,15.0,Germany,Pune,FIFA 24,FPS,Team Deathmatch,PC,Xbox Series X,PlayStation Store,2023,2023-10-20,2024-04-06,12:50:00,13:57:00,67,162.71,1,162.71,Premium,Ranked,0,No,In-Game Promo,Yes
P1145,23.0,UK,Kolkata,FIFA 24,Sports,Ranked,Console,Android Tablet,Steam,2020,2023-08-13,2023-10-12,16:55:00,17:42:00,47,140.29,2,280.58,Free,Ranked,0,No,Referral,Yes
P1146,38.0,Germany,Hyderabad,PUBG,Strategy,Solo,Mobile,Gaming PC,Company Website,2025,2019-11-06,2020-11-21,20:32:00,21:58:00,86,138.94,3,416.82,Free,Team,0,No,Ads,Yes
P1147,18.0,Canada,Delhi,Minecraft,Strategy,Solo,PC,,Company Website,2021,2023-10-26,2024-05-29,23:17:00,00:54:00,-1343,165.67,3,497.01,Premium,Solo,1,No,Influencer,Yes
P1148,34.0,Canada,Bangalore,Call of Duty,FPS,Team Deathmatch,PC,PS5,PlayStation Store,2025,2024-02-13,2024-02-13,21:12:00,22:00:00,48,176.43,3,529.29,Free,Team,0,No,YouTube,Yes
P1149,29.0,,Pune,Minecraft,Strategy,Battle Royale,PC,Gaming PC,App Store,2021,2023-10-25,2024-01-26,11:00:00,12:09:00,69,95.36,2,190.72,Premium,,1,No,Ads,Yes
P1150,13.0,Canada,Pune,Call of Duty,Survival,Battle Royale,Console,PS5,PlayStation Store,2024,2020-01-01,2024-02-05,11:06:00,12:41:00,95,73.51,3,220.53,Free,Solo,1,No,Referral,Yes
P1151,17.0,Brazil,Chennai,Call of Duty,Adventure,Battle Royale,Console,iPhone 14,PlayStation Store,2020,2023-08-14,2025-05-05,22:55:00,00:05:00,-1370,17.34,1,17.34,Free,Solo,1,No,Influencer,No
P1152,35.0,,Pune,Fortnite,Battle Royale,Solo,Mobile,PS5,PlayStation Store,2022,2019-04-20,2022-09-06,14:33:00,17:23:00,170,101.9,4,407.6,Free,Solo,2,No,Referral,Yes
P1153,44.0,Germany,Bangalore,Fortnite,Survival,Ranked,PC,Android Tablet,Steam,2023,2022-07-20,2023-04-16,20:55:00,23:35:00,160,84.17,5,420.85,Premium,Team,4,Yes,Ads,Yes
P1154,14.0,Brazil,Bangalore,Call of Duty,Sports,Battle Royale,PC,PS5,Company Website,2022,2024-08-14,2025-03-14,21:44:00,23:41:00,117,16.49,5,82.45,Premium,Solo,0,No,YouTube,Yes
P1155,18.0,Brazil,Hyderabad,Fortnite,Adventure,Solo,Console,Android Tablet,Steam,2022,2023-11-27,2024-07-28,09:15:00,09:52:00,37,184.93,1,184.93,Free,Ranked,0,No,Referral,Yes
P1156,,India,Kolkata,Fortnite,Strategy,Zombies,PC,Gaming PC,App Store,2022,2020-11-14,2022-12-15,12:47:00,14:10:00,83,146.59,1,146.59,Premium,Solo,0,No,Influencer,Yes
P1157,,Brazil,Bangalore,FIFA 24,Strategy,Ranked,Mobile,PS5,Company Website,2025,2024-09-23,2025-03-26,09:31:00,12:11:00,160,33.38,2,66.76,Free,Solo,3,Yes,Ads,Yes
P1158,27.0,Canada,Chennai,Call of Duty,FPS,Zombies,PC,PS5,Company Website,2023,2023-04-18,2023-09-18,13:59:00,14:23:00,24,110.57,4,442.28,Free,Solo,0,No,YouTube,Yes
P1159,30.0,India,Chennai,FIFA 24,FPS,Ranked,Mobile,Ps5,PlayStation Store,2021,2024-10-13,2024-11-05,20:04:00,22:18:00,134,173.21,3,519.63,Free,Ranked,0,No,YouTube,Yes
P1160,25.0,,Chennai,FIFA 24,Strategy,Ranked,PC,Gaming PC,App Store,2025,2021-03-11,2025-04-19,15:09:00,15:25:00,16,186.48,1,186.48,Free,Team,1,No,Ads,Yes
P1161,34.0,India,Kolkata,Apex Legends,Strategy,Solo,PC,Xbox Series X,PlayStation Store,2024,2024-07-08,2024-08-07,12:45:00,14:11:00,86,18.61,2,37.22,VIP,,0,No,YouTube,Yes
P1162,42.0,Canada,Bangalore,PUBG,FPS,Ranked,PC,Switch,Company Website,2019,2019-09-13,2024-07-29,12:15:00,13:44:00,89,52.2,3,156.6,VIP,Team,2,No,YouTube,Yes
P1163,33.0,Germany,Pune,Fortnite,FPS,Battle Royale,PC,Android Tablet,Steam,2020,2020-03-08,2021-02-07,22:29:00,00:04:00,-1345,81.3,5,406.5,Free,Solo,0,No,Influencer,Yes
P1164,29.0,India,Bangalore,Fortnite,Strategy,Solo,Mobile,Switch,Steam,2021,2022-09-04,2023-07-04,10:45:00,12:03:00,78,193.68,4,774.72,Premium,Ranked,0,No,Referral,Yes
P1165,14.0,Germany,Delhi,PUBG,Strategy,Ranked,PC,PS5,Company Website,2019,2020-07-26,2021-03-31,08:03:00,09:14:00,71,,4,104.56,Free,Ranked,3,Yes,Ads,Yes
P1166,29.0,India,Bangalore,Call of Duty,Battle Royale,Team Deathmatch,PC,ps5,App Store,2019,2019-06-24,2024-08-24,09:10:00,11:51:00,161,86.63,4,346.52,Free,Team,1,No,Referral,Yes
P1167,,USA,Hyderabad,FIFA 24,Sports,Team Deathmatch,PC,PS5,PlayStation Store,2022,2024-08-05,2025-03-03,23:03:00,23:40:00,37,55.96,2,111.92,Free,Ranked,3,Yes,In-Game Promo,Yes
P1168,,Canada,Chennai,Call of Duty,Survival,Solo,Console,Android Tablet,Company Website,2023,2024-08-19,2025-01-30,20:17:00,21:18:00,61,5.21,5,26.05,Free,Team,0,No,Influencer,Yes
P1169,35.0,Brazil,Hyderabad,Fortnite,FPS,Battle Royale,Mobile,Xbox Series X,App Store,2018,2021-06-17,2024-09-08,20:22:00,21:21:00,59,35.22,5,176.1,Free,,1,No,In-Game Promo,Yes
P1170,14.0,Canada,Kolkata,FIFA 24,Adventure,Ranked,PC,Android Tablet,PlayStation Store,2025,2022-06-19,2023-06-13,23:02:00,23:40:00,38,11.23,5,56.15,Free,,0,No,YouTube,Yes
P1171,25.0,USA,Pune,Minecraft,Battle Royale,Solo,PC,,PlayStation Store,2020,2020-03-30,2024-12-27,19:04:00,20:54:00,110,140.91,4,563.64,Premium,Team,0,No,Referral,Yes
P1172,23.0,Canada,Delhi,Minecraft,Survival,Solo,PC,Switch,App Store,2021,2020-12-19,2023-02-01,17:46:00,19:16:00,90,25.47,1,25.47,VIP,Ranked,0,No,In-Game Promo,Yes
P1173,15.0,USA,Chennai,FIFA 24,Adventure,Battle Royale,Mobile,Android Tablet,Steam,2025,2020-07-30,2022-06-08,10:15:00,11:58:00,103,196.48,2,392.96,Premium,Solo,2,No,YouTube,Yes
P1174,41.0,India,Pune,Fortnite,Battle Royale,Zombies,Console,,Steam,2018,2019-07-17,2023-11-13,22:46:00,00:48:00,-1318,193.82,4,775.28,Free,Team,0,No,Influencer,Yes
P1175,19.0,Germany,Chennai,Minecraft,Strategy,Battle Royale,PC,Gaming PC,Steam,2018,2022-04-22,2022-06-02,18:16:00,18:57:00,41,14.84,2,29.68,VIP,Solo,2,No,In-Game Promo,Yes
P1176,18.0,UK,Chennai,PUBG,Survival,Zombies,Console,Switch,PlayStation Store,2024,2020-10-05,2021-01-22,11:21:00,12:28:00,67,194.88,4,779.52,Premium,,3,Yes,In-Game Promo,Yes
P1177,,Canada,Pune,FIFA 24,Battle Royale,Zombies,PC,Gaming PC,Company Website,2020,2019-08-12,2023-08-28,08:27:00,09:04:00,37,58.91,5,294.55,Free,Solo,0,No,Referral,Yes
P1178,31.0,India,Delhi,Call of Duty,Sports,Team Deathmatch,Console,Gaming PC,App Store,2019,2023-05-07,2023-11-12,19:56:00,21:48:00,112,73.88,4,295.52,Free,Team,0,No,Referral,Yes
P1179,30.0,Brazil,Bangalore,Fortnite,Strategy,Zombies,PC,Switch,App Store,2024,2021-07-20,2024-08-26,09:53:00,11:47:00,114,163.68,4,654.72,VIP,Ranked,3,Yes,Influencer,Yes
P1180,28.0,Germany,Pune,Call of Duty,Survival,Zombies,Mobile,Android Tablet,PlayStation Store,2019,2024-01-14,2024-07-09,13:13:00,14:17:00,64,25.24,4,100.96,Free,Ranked,0,No,Referral,Yes
P1181,,UK,Kolkata,Call of Duty,FPS,Team Deathmatch,Mobile,Gaming PC,App Store,2022,2024-10-29,2025-02-23,08:50:00,11:44:00,174,117.52,4,470.08,Free,Solo,0,No,In-Game Promo,Yes
P1182,19.0,India,Chennai,Call of Duty,Sports,Ranked,Console,Gaming PC,App Store,2024,2024-06-11,2025-03-30,23:02:00,00:01:00,-1381,55.08,2,110.16,Premium,Ranked,1,No,Ads,Yes
P1183,38.0,UK,Kolkata,Fortnite,FPS,Team Deathmatch,Console,,Steam,2023,2022-05-26,2024-02-21,16:53:00,19:13:00,140,171.65,1,171.65,VIP,Solo,0,No,Influencer,Yes
P1184,33.0,,Kolkata,Apex Legends,Adventure,Zombies,PC,Gaming PC,PlayStation Store,2024,2024-06-07,2025-06-30,19:52:00,20:21:00,29,,2,206.1,Free,Ranked,1,No,Referral,No
P1185,14.0,USA,Hyderabad,Fortnite,FPS,Battle Royale,PC,Gaming PC,Steam,2023,2021-03-26,2022-10-08,19:52:00,22:05:00,133,101.03,1,101.03,Premium,Solo,0,No,In-Game Promo,Yes
P1186,41.0,USA,Delhi,PUBG,Adventure,Solo,Console,Xbox,App Store,2019,2022-03-13,2022-05-08,20:03:00,20:59:00,56,170.76,2,341.52,VIP,Ranked,0,No,Referral,Yes
P1187,30.0,Canada,Delhi,PUBG,FPS,Zombies,Console,Xbox Series X,PlayStation Store,2018,2021-07-05,2022-12-03,17:45:00,20:44:00,179,,4,220.32,VIP,Team,0,No,Influencer,Yes
P1188,32.0,Canada,Chennai,PUBG,Survival,Ranked,PC,PS5,App Store,2022,2022-05-07,2022-12-14,23:04:00,00:45:00,-1339,197.67,3,593.01,VIP,Team,1,No,YouTube,Yes
P1189,25.0,USA,Chennai,Fortnite,FPS,Ranked,Console,Switch,App Store,2020,2019-04-15,2024-11-11,17:16:00,19:18:00,122,,1,80.92,Premium,Ranked,2,No,YouTube,Yes
P1190,27.0,Canada,Chennai,Minecraft,Survival,Solo,Mobile,iPhone 14,PlayStation Store,2020,2022-04-18,2022-11-03,23:08:00,00:29:00,-1359,145.04,5,725.2,Premium,Solo,3,Yes,YouTube,Yes
P1191,18.0,USA,Pune,Fortnite,Strategy,Solo,Console,,App Store,2022,2022-04-19,2024-11-23,11:30:00,11:58:00,28,173.28,5,866.4,Premium,Ranked,0,No,Referral,Yes
P1192,45.0,India,Kolkata,Apex Legends,Adventure,Solo,Console,PS5,PlayStation Store,2020,2021-03-31,2023-03-02,21:36:00,23:48:00,132,28.64,2,57.28,Premium,Team,0,No,Referral,Yes
P1193,33.0,Canada,Bangalore,Call of Duty,Survival,Solo,PC,Xbox Series X,PlayStation Store,2025,2019-12-27,2020-09-17,21:40:00,23:44:00,124,80.68,4,322.72,Free,Solo,1,No,YouTube,Yes
P1194,13.0,UK,Chennai,Fortnite,,Zombies,Mobile,Switch,PlayStation Store,2021,2022-11-11,2023-09-26,12:06:00,13:59:00,113,100.67,3,302.01,Free,Solo,0,No,YouTube,Yes
P1195,42.0,,Chennai,PUBG,Adventure,Solo,Console,Switch,PlayStation Store,2023,2024-06-30,2024-12-30,14:10:00,16:08:00,118,3.82,2,7.64,Premium,Solo,0,No,Ads,Yes
P1196,45.0,USA,Bangalore,FIFA 24,Strategy,Zombies,Console,Switch,App Store,2018,2019-07-16,2020-09-30,08:03:00,08:47:00,44,83.36,4,333.44,Free,Team,0,No,Referral,Yes
P1197,26.0,Canada,Kolkata,Minecraft,FPS,Solo,Console,,Steam,2022,2020-07-15,2022-11-19,11:32:00,14:25:00,173,23.55,1,23.55,Premium,,0,No,Referral,Yes
P1198,,Brazil,Hyderabad,FIFA 24,Strategy,Team Deathmatch,Console,Xbox Series X,Steam,2025,2021-04-30,2025-03-09,23:21:00,00:36:00,-1365,0.55,1,0.55,VIP,Ranked,1,No,Referral,Yes
P1199,,Brazil,Bangalore,Minecraft,Strategy,Zombies,Console,,PlayStation Store,2025,2022-04-27,2023-10-19,22:03:00,22:43:00,40,162.64,1,162.64,VIP,Team,2,No,YouTube,Yes
P1200,40.0,,Bangalore,Call of Duty,,Zombies,PC,Switch,PlayStation Store,2023,2023-01-04,2024-03-27,16:56:00,17:34:00,38,74.52,3,223.56,Free,Team,0,No,Influencer,Yes
P1201,30.0,Germany,Kolkata,Apex Legends,Survival,Battle Royale,PC,Xbox Series X,Steam,2020,2020-02-29,2022-06-30,23:51:00,02:31:00,-1280,135.68,2,271.36,Premium,Team,1,No,Referral,Yes
P1202,43.0,Germany,Bangalore,Apex Legends,Survival,Zombies,PC,iPhone 14,App Store,2018,2024-11-19,2025-06-03,15:42:00,17:23:00,101,103.82,5,519.1,Free,Ranked,2,No,Influencer,No
P1203,35.0,Canada,Kolkata,Minecraft,Survival,Battle Royale,Mobile,Android Tablet,Steam,2018,2020-10-04,2023-08-05,23:54:00,02:15:00,-1299,173.88,1,173.88,Premium,Team,0,No,YouTube,Yes
P1204,16.0,Brazil,Hyderabad,PUBG,,Team Deathmatch,Console,XboxSeriesX,Steam,2025,2023-12-25,2025-03-27,10:54:00,13:16:00,142,89.41,1,89.41,VIP,Ranked,1,No,Ads,Yes
P1205,38.0,,Bangalore,PUBG,Adventure,Zombies,PC,,App Store,2021,2024-02-12,2025-06-12,18:23:00,18:51:00,28,163.32,4,653.28,Free,Ranked,1,No,YouTube,No
P1206,41.0,India,Bangalore,Minecraft,Battle Royale,Zombies,Console,iPhone 14,App Store,2023,2020-03-11,2020-06-12,13:31:00,14:21:00,50,164.37,4,657.48,Free,Ranked,0,No,Ads,Yes
P1207,38.0,USA,Delhi,Fortnite,Strategy,Solo,PC,,Steam,2019,2024-01-20,2025-05-02,12:31:00,12:47:00,16,106.07,1,106.07,Premium,Team,2,No,Influencer,No
P1208,45.0,USA,Kolkata,PUBG,Battle Royale,Battle Royale,PC,Gaming PC,App Store,2024,2023-09-11,2025-05-26,15:17:00,17:13:00,116,192.72 USD,3,578.16,Free,Solo,0,No,In-Game Promo,No
P1209,45.0,UK,Kolkata,PUBG,Sports,Ranked,Mobile,Xbox Series X,PlayStation Store,2021,2022-04-05,2024-03-12,12:45:00,13:45:00,60,100.78,3,302.34,Premium,Team,1,No,In-Game Promo,Yes
P1210,39.0,Canada,Kolkata,PUBG,Sports,Team Deathmatch,PC,Android Tablet,Steam,2018,2023-04-10,2023-09-05,09:42:00,10:11:00,29,,2,79.96,VIP,Ranked,0,No,Ads,Yes
P1211,31.0,USA,Chennai,Call of Duty,Sports,Team Deathmatch,PC,Android Tablet,PlayStation Store,2024,2021-08-31,2024-07-12,17:44:00,18:11:00,27,185.3,4,741.2,Free,Ranked,0,No,In-Game Promo,Yes
P1212,16.0,India,Kolkata,FIFA 24,Battle Royale,Ranked,Console,Xbox Series X,App Store,2021,2021-03-03,2022-10-26,22:11:00,22:45:00,34,,2,74.8,Premium,Solo,0,No,Influencer,Yes
P1213,30.0,Brazil,Pune,Fortnite,Battle Royale,Ranked,Console,PlayStation 5,App Store,2025,2020-09-26,2020-12-16,12:59:00,14:36:00,97,119.38,5,596.9,Premium,Team,0,No,In-Game Promo,Yes
P1214,35.0,,Kolkata,FIFA 24,Adventure,Battle Royale,PC,Android Tablet,Steam,2020,2023-08-31,2025-03-09,20:05:00,21:49:00,104,44.24,2,88.48,Premium,Team,0,No,Referral,Yes
P1215,43.0,Brazil,Kolkata,Call of Duty,FPS,Solo,Console,,PlayStation Store,2018,2022-08-07,2024-09-26,11:24:00,12:44:00,80,108.05,3,324.15,Free,Ranked,2,No,YouTube,Yes
P1216,45.0,Brazil,Delhi,Apex Legends,FPS,Solo,Mobile,Xbox Series X,App Store,2019,2020-01-29,2021-01-05,08:40:00,09:11:00,31,42.16 USD,2,84.32,VIP,Team,2,No,Referral,Yes
P1217,40.0,Canada,Bangalore,Minecraft,,Battle Royale,PC,Gaming PC,App Store,2018,2019-12-25,2020-05-23,09:11:00,10:30:00,79,111.62,5,558.1,Premium,Team,0,No,Influencer,Yes
P1218,38.0,,Pune,Call of Duty,Survival,Zombies,Mobile,PlayStation 5,Steam,2018,2019-10-25,2023-10-29,11:18:00,12:50:00,92,121.31,3,363.93,Premium,Team,0,No,Ads,Yes
P1219,43.0,,Chennai,Fortnite,Battle Royale,Team Deathmatch,Mobile,iPhone 14,PlayStation Store,2022,2023-03-09,2023-03-20,12:07:00,12:32:00,25,1.01,5,5.05,Free,Ranked,3,Yes,YouTube,Yes
P1220,26.0,Canada,Kolkata,Minecraft,Sports,Battle Royale,Console,Switch,PlayStation Store,2020,2021-01-23,2022-04-20,16:12:00,16:56:00,44,36.27,5,181.35,VIP,Ranked,0,No,In-Game Promo,Yes
P1221,,UK,Kolkata,Call of Duty,Sports,Zombies,PC,,Company Website,2023,2023-01-02,2023-05-13,15:06:00,16:33:00,87,123.9,2,247.8,Free,,0,No,YouTube,Yes
P1222,22.0,Brazil,Chennai,FIFA 24,Sports,Team Deathmatch,PC,ps5,App Store,2021,2021-06-26,2025-06-23,21:17:00,23:04:00,107,,3,80.58,VIP,Team,0,No,YouTube,No
P1223,44.0,Brazil,Bangalore,Fortnite,Strategy,Ranked,PC,,PlayStation Store,2021,2021-12-14,2025-06-19,10:46:00,11:20:00,34,178.42,5,892.1,Premium,Ranked,1,No,In-Game Promo,No
P1224,26.0,India,Chennai,FIFA 24,,Ranked,Console,Switch,PlayStation Store,2023,2023-05-27,2024-01-10,17:08:00,19:21:00,133,100.22,1,100.22,Free,Ranked,0,No,Referral,Yes
P1225,23.0,Brazil,Hyderabad,Apex Legends,Battle Royale,Battle Royale,Mobile,Android Tablet,PlayStation Store,2025,2023-01-09,2023-02-19,15:48:00,18:07:00,139,,3,139.05,Free,Solo,1,No,In-Game Promo,Yes
P1226,36.0,Germany,Delhi,Apex Legends,FPS,Zombies,Mobile,iPhone 14,Steam,2022,2021-12-14,2025-03-13,13:24:00,15:15:00,111,73.06,1,73.06,Premium,Team,4,Yes,Referral,Yes
P1227,38.0,UK,Pune,Apex Legends,Survival,Ranked,PC,Android Tablet,PlayStation Store,2025,2020-11-09,2022-02-23,10:32:00,13:31:00,179,56.16,2,112.32,Free,Team,1,No,Ads,Yes
P1228,,Germany,Pune,Minecraft,FPS,Team Deathmatch,Mobile,Gaming PC,Company Website,2021,2020-10-22,2024-06-08,21:01:00,22:18:00,77,8.63,5,43.15,Premium,Solo,1,No,Ads,Yes
P1229,22.0,India,Hyderabad,FIFA 24,Battle Royale,Ranked,Console,Android Tablet,Steam,2022,2019-12-18,2021-03-05,22:38:00,00:53:00,-1305,173.46,2,346.92,Free,Team,1,No,In-Game Promo,Yes
P1230,,Brazil,Kolkata,PUBG,Sports,Battle Royale,Mobile,Switch,App Store,2025,2019-10-09,2022-05-07,20:24:00,21:12:00,48,21.71,2,43.42,Premium,Ranked,1,No,Referral,Yes
P1231,19.0,USA,Delhi,PUBG,Adventure,Zombies,Mobile,Android Tablet,Steam,2019,2024-05-29,2025-05-01,12:57:00,15:46:00,169,107.86,1,107.86,VIP,Ranked,1,No,In-Game Promo,No
P1232,39.0,UK,Bangalore,Minecraft,Adventure,Team Deathmatch,PC,Gaming PC,Company Website,2023,2020-02-05,2022-06-25,12:16:00,14:33:00,137,153.17,1,153.17,Free,Ranked,0,No,Referral,Yes
P1233,,Canada,Kolkata,Call of Duty,Adventure,Ranked,PC,Android Tablet,Steam,2024,2021-04-21,2025-02-27,18:26:00,20:13:00,107,21.32,4,85.28,Premium,Team,0,No,In-Game Promo,Yes
P1234,40.0,Brazil,Pune,PUBG,Sports,Team Deathmatch,PC,Gaming PC,Company Website,2020,2023-02-25,2024-09-19,23:16:00,00:49:00,-1347,115.53,4,462.12,Premium,Ranked,0,No,Referral,Yes
P1235,41.0,Canada,Hyderabad,Call of Duty,Battle Royale,Ranked,Console,iPhone 14,Steam,2020,2023-05-13,2025-02-22,08:51:00,09:29:00,38,164.65,4,658.6,VIP,Team,0,No,YouTube,Yes
P1236,27.0,UK,Bangalore,PUBG,FPS,Team Deathmatch,Console,Android Tablet,App Store,2018,2020-12-18,2024-07-21,23:28:00,23:45:00,17,40.34 USD,5,201.7,Free,Solo,2,No,In-Game Promo,Yes
P1237,27.0,Brazil,Hyderabad,Minecraft,FPS,Solo,PC,Switch,Steam,2020,2019-12-22,2021-07-09,20:22:00,22:18:00,116,81.09,2,162.18,Premium,Ranked,2,No,Ads,Yes
P1238,31.0,Canada,Chennai,PUBG,Sports,Solo,Console,Xbox Series X,PlayStation Store,2025,2023-07-13,2025-02-20,08:16:00,09:15:00,59,81.43,1,81.43,Premium,,0,No,Ads,Yes
P1239,,UK,Chennai,PUBG,Sports,Team Deathmatch,Console,Android Tablet,Company Website,2021,2022-10-23,2024-12-25,22:43:00,00:55:00,-1308,179.3,1,179.3,Free,Team,0,No,Referral,Yes
P1240,,UK,Delhi,FIFA 24,Adventure,Ranked,PC,Switch,App Store,2021,2022-03-22,2022-09-28,20:43:00,22:25:00,102,15.21,2,30.42,Free,,0,No,In-Game Promo,Yes
P1241,30.0,USA,Kolkata,Minecraft,Battle Royale,Team Deathmatch,Mobile,Xbox,PlayStation Store,2021,2021-12-23,2023-02-19,15:12:00,16:30:00,78,167.27,3,501.81,Free,Solo,0,No,Ads,Yes
P1242,44.0,Brazil,Bangalore,PUBG,FPS,Team Deathmatch,Console,Android Tablet,App Store,2025,2022-01-30,2024-10-31,13:48:00,16:13:00,145,56.05,2,112.1,Premium,Solo,0,No,Influencer,Yes
P1243,43.0,Brazil,Bangalore,PUBG,Sports,Team Deathmatch,Mobile,Xbox Series X,Company Website,2019,2024-10-23,2025-02-17,18:44:00,19:01:00,17,2.36,2,4.72,Free,Solo,0,No,In-Game Promo,Yes
P1244,29.0,USA,Chennai,FIFA 24,Battle Royale,Solo,Console,Android Tablet,App Store,2023,2021-01-23,2023-11-10,21:13:00,23:15:00,122,140.14 USD,3,420.42,Free,Team,0,No,Referral,Yes
P1245,21.0,,Kolkata,Fortnite,FPS,Solo,PC,Android Tablet,Company Website,2024,2021-03-14,2022-01-06,12:30:00,12:47:00,17,35.32,4,141.28,Free,Ranked,1,No,YouTube,Yes
P1246,44.0,UK,Pune,PUBG,Adventure,Zombies,Console,,PlayStation Store,2018,2021-06-01,2022-11-03,23:53:00,02:49:00,-1264,19.26,3,57.78,Free,Team,1,No,YouTube,Yes
P1247,35.0,India,Delhi,Call of Duty,,Ranked,PC,Android Tablet,PlayStation Store,2022,2022-12-25,2023-11-22,23:49:00,01:58:00,-1311,177.93,4,711.72,Premium,Team,1,No,Referral,Yes
P1248,23.0,Canada,Pune,Apex Legends,Strategy,Ranked,Mobile,,Steam,2019,2020-10-25,2022-09-28,15:20:00,16:56:00,96,130.6,3,391.8,Premium,Team,0,No,Influencer,Yes
P1249,36.0,Canada,Chennai,PUBG,,Team Deathmatch,PC,Xbox Series X,Steam,2020,2021-08-19,2025-05-05,16:47:00,17:22:00,35,42.11,4,168.44,Free,Solo,3,Yes,Influencer,No
P1250,16.0,India,Delhi,PUBG,,Zombies,Console,,PlayStation Store,2019,2023-05-16,2024-03-27,15:15:00,16:42:00,87,88.63,2,177.26,Free,Solo,0,No,YouTube,Yes
