Player_ID,Age,Country,Studio_Region,Game_Title,Genre,Game_Mode,Platform,Device_Type,Sales_Channel,Game_Release_Year,Join_Date,Last_Login,Session_Start_Time,Session_End_Time,Daily_Playtime (mins),In_Game_Purchases ($),Membership_Tier,Favorite_Mode,Support_Tickets_Raised,Refund_Requested,Marketing_Source,Churned,Session_Start_Hour,Session_Interval
P1123,13,Germany,Hyderabad,Minecraft,Battle Royale,Zombies,Mobile,Xbox Series X,Steam,2021,2024-09-02,2025-04-23,19:03:00,21:56:00,173.0,0.0,VIP,Ranked,0,No,Ads,Yes,19,19-20
P1124,39,India,Bangalore,PUBG,Strategy,Solo,Mobile,iPhone 14,Steam,2024,2021-01-04,2021-08-11,11:33:00,12:26:00,53.0,48.19,Premium,Team,0,No,Influencer,Yes,11,11-12
P1125,18,UK,Delhi,Apex Legends,Adventure,Battle Royale,Mobile,Xbox Series X,App Store,2019,2019-05-10,2020-05-26,20:24:00,22:15:00,111.0,110.54,Premium,Ranked,0,No,Influencer,Yes,20,20-21
P1126,40,Canada,Pune,PUBG,FPS,Ranked,PC,Xbox Series X,PlayStation Store,2025,2022-01-15,2022-04-20,10:43:00,12:09:00,86.0,179.86,Premium,Solo,3,Yes,YouTube,Yes,10,10-11
P1127,14,USA,Chennai,Fortnite,Strategy,Team Deathmatch,PC,Xbox Series X,PlayStation Store,2021,2023-05-13,2025-04-05,18:24:00,19:14:00,50.0,158.1,Premium,Team,0,No,Influencer,Yes,18,18-19
P1128,27,India,Pune,PUBG,Adventure,Ranked,Console,iPhone 14,Steam,2022,2024-01-20,2025-06-05,15:22:00,17:58:00,156.0,188.23,Free,Team,1,No,Ads,No,15,15-16
P1129,31,USA,Kolkata,Call of Duty,FPS,Solo,PC,Gaming PC,PlayStation Store,2024,2022-07-21,2024-07-28,11:05:00,11:21:00,16.0,188.59,Free,Team,0,No,Ads,Yes,11,11-12
P1130,24,USA,Delhi,PUBG,Adventure,Ranked,Console,PS5,Steam,2019,2022-12-20,2024-07-09,10:38:00,13:26:00,168.0,0.0,Free,Team,0,No,Ads,Yes,10,10-11
P1131,28,Brazil,Chennai,Fortnite,Strategy,Team Deathmatch,PC,Xbox Series X,App Store,2022,2022-01-04,2024-10-09,12:04:00,13:01:00,57.0,86.94,Free,Solo,0,No,Referral,Yes,12,12-13
P1132,30,Brazil,Chennai,Fortnite,Survival,Zombies,PC,iPhone 14,Steam,2024,2022-09-22,2025-01-30,20:51:00,22:30:00,99.0,88.04,Premium,Ranked,4,Yes,Referral,Yes,20,20-21
P1133,32,UK,Chennai,Minecraft,Battle Royale,Team Deathmatch,Console,Xbox Series X,Company Website,2023,2022-04-08,2025-01-07,15:20:00,17:11:00,111.0,56.06,Free,Ranked,0,No,In-Game Promo,Yes,15,15-16
P1134,24,Canada,Chennai,Call of Duty,Strategy,Team Deathmatch,Mobile,Xbox,Company Website,2022,2019-10-11,2024-05-12,23:08:00,02:05:00,177.0,60.57,Premium,Ranked,0,No,Influencer,Yes,23,23-24
P1135,17,Canada,Chennai,Apex Legends,Adventure,Team Deathmatch,Mobile,Android Tablet,Company Website,2018,2023-01-12,2024-12-30,10:06:00,11:24:00,78.0,131.52,Free,Ranked,0,No,Influencer,Yes,10,10-11
P1136,34,Germany,Bangalore,Call of Duty,FPS,Solo,PC,Android Tablet,PlayStation Store,2025,2023-03-13,2024-04-16,22:49:00,01:34:00,165.0,138.09,Free,Solo,0,No,YouTube,Yes,22,22-23
P1137,39,India,Bangalore,Minecraft,Battle Royale,Solo,Console,iPhone 14,Company Website,2021,2024-11-04,2025-03-07,19:30:00,20:09:00,39.0,87.63,Free,Team,0,No,Ads,Yes,19,19-20
P1138,14,UK,Kolkata,Call of Duty,Strategy,Battle Royale,Mobile,Xbox Series X,PlayStation Store,2020,2022-09-17,2024-04-12,21:29:00,22:43:00,74.0,159.55,Free,Team,0,No,Ads,Yes,21,21-22
P1139,25,Germany,Chennai,Apex Legends,Strategy,Zombies,Mobile,Xbox Series X,PlayStation Store,2022,2019-09-14,2020-11-03,13:23:00,15:01:00,98.0,39.41,Free,Team,1,No,YouTube,Yes,13,13-14
P1140,37,Brazil,Delhi,PUBG,Strategy,Solo,Console,Gaming PC,PlayStation Store,2022,2019-12-14,2023-09-20,12:20:00,13:05:00,45.0,47.71,Free,Ranked,0,No,Influencer,Yes,12,12-13
P1141,39,Brazil,Hyderabad,PUBG,Survival,Team Deathmatch,PC,Gaming PC,PlayStation Store,2020,2024-06-28,2024-11-22,12:11:00,13:46:00,95.0,168.4,Free,Team,4,Yes,Influencer,Yes,12,12-13
P1142,21,USA,Delhi,PUBG,Adventure,Team Deathmatch,Console,Switch,Company Website,2024,2023-12-24,2025-05-07,13:05:00,15:44:00,159.0,6.17,Free,Team,0,No,YouTube,No,13,13-14
P1143,23,Germany,Chennai,Minecraft,Survival,Ranked,Mobile,PS5,Steam,2022,2023-02-11,2024-08-19,09:48:00,11:55:00,127.0,109.27,Free,Team,2,No,YouTube,Yes,9,9-10
P1144,15,Germany,Pune,FIFA 24,FPS,Team Deathmatch,PC,Xbox Series X,PlayStation Store,2023,2023-10-20,2024-04-06,12:50:00,13:57:00,67.0,162.71,Premium,Ranked,0,No,In-Game Promo,Yes,12,12-13
P1145,23,UK,Kolkata,FIFA 24,Sports,Ranked,Console,Android Tablet,Steam,2020,2023-08-13,2023-10-12,16:55:00,17:42:00,47.0,140.29,Free,Ranked,0,No,Referral,Yes,16,16-17
P1146,38,Germany,Hyderabad,PUBG,Strategy,Solo,Mobile,Gaming PC,Company Website,2025,2019-11-06,2020-11-21,20:32:00,21:58:00,86.0,138.94,Free,Team,0,No,Ads,Yes,20,20-21
P1147,18,Canada,Delhi,Minecraft,Strategy,Solo,PC,Gaming PC,Company Website,2021,2023-10-26,2024-05-29,23:17:00,00:54:00,97.0,165.67,Premium,Solo,1,No,Influencer,Yes,23,23-24
P1148,34,Canada,Bangalore,Call of Duty,FPS,Team Deathmatch,PC,PS5,PlayStation Store,2025,2024-02-13,2024-02-13,21:12:00,22:00:00,48.0,176.43,Free,Team,0,No,YouTube,Yes,21,21-22
P1149,29,Canada,Pune,Minecraft,Strategy,Battle Royale,PC,Gaming PC,App Store,2021,2023-10-25,2024-01-26,11:00:00,12:09:00,69.0,95.36,Premium,Team,1,No,Ads,Yes,11,11-12
P1150,13,Canada,Pune,Call of Duty,Survival,Battle Royale,Console,PS5,PlayStation Store,2024,2020-01-01,2024-02-05,11:06:00,12:41:00,95.0,73.51,Free,Solo,1,No,Referral,Yes,11,11-12
P1151,17,Brazil,Chennai,Call of Duty,Adventure,Battle Royale,Console,iPhone 14,PlayStation Store,2020,2023-08-14,2025-05-05,22:55:00,00:05:00,70.0,17.34,Free,Solo,1,No,Influencer,No,22,22-23
P1152,35,Brazil,Pune,Fortnite,Battle Royale,Solo,Mobile,PS5,PlayStation Store,2022,2019-04-20,2022-09-06,14:33:00,17:23:00,170.0,101.9,Free,Solo,2,No,Referral,Yes,14,14-15
P1153,44,Germany,Bangalore,Fortnite,Survival,Ranked,PC,Android Tablet,Steam,2023,2022-07-20,2023-04-16,20:55:00,23:35:00,160.0,84.17,Premium,Team,4,Yes,Ads,Yes,20,20-21
P1154,14,Brazil,Bangalore,Call of Duty,Sports,Battle Royale,PC,PS5,Company Website,2022,2024-08-14,2025-03-14,21:44:00,23:41:00,117.0,16.49,Premium,Solo,0,No,YouTube,Yes,21,21-22
P1155,18,Brazil,Hyderabad,Fortnite,Adventure,Solo,Console,Android Tablet,Steam,2022,2023-11-27,2024-07-28,09:15:00,09:52:00,37.0,184.93,Free,Ranked,0,No,Referral,Yes,9,9-10
P1156,21,India,Kolkata,Fortnite,Strategy,Zombies,PC,Gaming PC,App Store,2022,2020-11-14,2022-12-15,12:47:00,14:10:00,83.0,146.59,Premium,Solo,0,No,Influencer,Yes,12,12-13
P1157,24,Brazil,Bangalore,FIFA 24,Strategy,Ranked,Mobile,PS5,Company Website,2025,2024-09-23,2025-03-26,09:31:00,12:11:00,160.0,33.38,Free,Solo,3,Yes,Ads,Yes,9,9-10
P1158,27,Canada,Chennai,Call of Duty,FPS,Zombies,PC,PS5,Company Website,2023,2023-04-18,2023-09-18,13:59:00,14:23:00,24.0,110.57,Free,Solo,0,No,YouTube,Yes,13,13-14
P1159,30,India,Chennai,FIFA 24,FPS,Ranked,Mobile,PS5,PlayStation Store,2021,2024-10-13,2024-11-05,20:04:00,22:18:00,134.0,173.21,Free,Ranked,0,No,YouTube,Yes,20,20-21
P1160,25,India,Chennai,FIFA 24,Strategy,Ranked,PC,Gaming PC,App Store,2025,2021-03-11,2025-04-19,15:09:00,15:25:00,16.0,186.48,Free,Team,1,No,Ads,Yes,15,15-16
P1161,34,India,Kolkata,Apex Legends,Strategy,Solo,PC,Xbox Series X,PlayStation Store,2024,2024-07-08,2024-08-07,12:45:00,14:11:00,86.0,18.61,VIP,Team,0,No,YouTube,Yes,12,12-13
P1162,42,Canada,Bangalore,PUBG,FPS,Ranked,PC,Switch,Company Website,2019,2019-09-13,2024-07-29,12:15:00,13:44:00,89.0,52.2,VIP,Team,2,No,YouTube,Yes,12,12-13
P1163,33,Germany,Pune,Fortnite,FPS,Battle Royale,PC,Android Tablet,Steam,2020,2020-03-08,2021-02-07,22:29:00,00:04:00,95.0,81.3,Free,Solo,0,No,Influencer,Yes,22,22-23
P1164,29,India,Bangalore,Fortnite,Strategy,Solo,Mobile,Switch,Steam,2021,2022-09-04,2023-07-04,10:45:00,12:03:00,78.0,193.68,Premium,Ranked,0,No,Referral,Yes,10,10-11
P1165,14,Germany,Delhi,PUBG,Strategy,Ranked,PC,PS5,Company Website,2019,2020-07-26,2021-03-31,08:03:00,09:14:00,71.0,0.0,Free,Ranked,3,Yes,Ads,Yes,8,8-9
P1166,29,India,Bangalore,Call of Duty,Battle Royale,Team Deathmatch,PC,PS5,App Store,2019,2019-06-24,2024-08-24,09:10:00,11:51:00,161.0,86.63,Free,Team,1,No,Referral,Yes,9,9-10
P1167,31,USA,Hyderabad,FIFA 24,Sports,Team Deathmatch,PC,PS5,PlayStation Store,2022,2024-08-05,2025-03-03,23:03:00,23:40:00,37.0,55.96,Free,Ranked,3,Yes,In-Game Promo,Yes,23,23-24
P1168,33,Canada,Chennai,Call of Duty,Survival,Solo,Console,Android Tablet,Company Website,2023,2024-08-19,2025-01-30,20:17:00,21:18:00,61.0,5.21,Free,Team,0,No,Influencer,Yes,20,20-21
P1169,35,Brazil,Hyderabad,Fortnite,FPS,Battle Royale,Mobile,Xbox Series X,App Store,2018,2021-06-17,2024-09-08,20:22:00,21:21:00,59.0,35.22,Free,Team,1,No,In-Game Promo,Yes,20,20-21
P1170,14,Canada,Kolkata,FIFA 24,Adventure,Ranked,PC,Android Tablet,PlayStation Store,2025,2022-06-19,2023-06-13,23:02:00,23:40:00,38.0,11.23,Free,Team,0,No,YouTube,Yes,23,23-24
P1171,25,USA,Pune,Minecraft,Battle Royale,Solo,PC,Android Tablet,PlayStation Store,2020,2020-03-30,2024-12-27,19:04:00,20:54:00,110.0,140.91,Premium,Team,0,No,Referral,Yes,19,19-20
P1172,23,Canada,Delhi,Minecraft,Survival,Solo,PC,Switch,App Store,2021,2020-12-19,2023-02-01,17:46:00,19:16:00,90.0,25.47,VIP,Ranked,0,No,In-Game Promo,Yes,17,17-18
P1173,15,USA,Chennai,FIFA 24,Adventure,Battle Royale,Mobile,Android Tablet,Steam,2025,2020-07-30,2022-06-08,10:15:00,11:58:00,103.0,196.48,Premium,Solo,2,No,YouTube,Yes,10,10-11
P1174,41,India,Pune,Fortnite,Battle Royale,Zombies,Console,Android Tablet,Steam,2018,2019-07-17,2023-11-13,22:46:00,00:48:00,122.0,193.82,Free,Team,0,No,Influencer,Yes,22,22-23
P1175,19,Germany,Chennai,Minecraft,Strategy,Battle Royale,PC,Gaming PC,Steam,2018,2022-04-22,2022-06-02,18:16:00,18:57:00,41.0,14.84,VIP,Solo,2,No,In-Game Promo,Yes,18,18-19
P1176,18,UK,Chennai,PUBG,Survival,Zombies,Console,Switch,PlayStation Store,2024,2020-10-05,2021-01-22,11:21:00,12:28:00,67.0,194.88,Premium,Solo,3,Yes,In-Game Promo,Yes,11,11-12
P1177,24,Canada,Pune,FIFA 24,Battle Royale,Zombies,PC,Gaming PC,Company Website,2020,2019-08-12,2023-08-28,08:27:00,09:04:00,37.0,58.91,Free,Solo,0,No,Referral,Yes,8,8-9
P1178,31,India,Delhi,Call of Duty,Sports,Team Deathmatch,Console,Gaming PC,App Store,2019,2023-05-07,2023-11-12,19:56:00,21:48:00,112.0,73.88,Free,Team,0,No,Referral,Yes,19,19-20
P1179,30,Brazil,Bangalore,Fortnite,Strategy,Zombies,PC,Switch,App Store,2024,2021-07-20,2024-08-26,09:53:00,11:47:00,114.0,163.68,VIP,Ranked,3,Yes,Influencer,Yes,9,9-10
P1180,28,Germany,Pune,Call of Duty,Survival,Zombies,Mobile,Android Tablet,PlayStation Store,2019,2024-01-14,2024-07-09,13:13:00,14:17:00,64.0,25.24,Free,Ranked,0,No,Referral,Yes,13,13-14
P1181,23,UK,Kolkata,Call of Duty,FPS,Team Deathmatch,Mobile,Gaming PC,App Store,2022,2024-10-29,2025-02-23,08:50:00,11:44:00,174.0,117.52,Free,Solo,0,No,In-Game Promo,Yes,8,8-9
P1182,19,India,Chennai,Call of Duty,Sports,Ranked,Console,Gaming PC,App Store,2024,2024-06-11,2025-03-30,23:02:00,00:01:00,59.0,55.08,Premium,Ranked,1,No,Ads,Yes,23,23-24
P1183,38,UK,Kolkata,Fortnite,FPS,Team Deathmatch,Console,Gaming PC,Steam,2023,2022-05-26,2024-02-21,16:53:00,19:13:00,140.0,171.65,VIP,Solo,0,No,Influencer,Yes,16,16-17
P1184,33,UK,Kolkata,Apex Legends,Adventure,Zombies,PC,Gaming PC,PlayStation Store,2024,2024-06-07,2025-06-30,19:52:00,20:21:00,29.0,0.0,Free,Ranked,1,No,Referral,No,19,19-20
P1185,14,USA,Hyderabad,Fortnite,FPS,Battle Royale,PC,Gaming PC,Steam,2023,2021-03-26,2022-10-08,19:52:00,22:05:00,133.0,101.03,Premium,Solo,0,No,In-Game Promo,Yes,19,19-20
P1186,41,USA,Delhi,PUBG,Adventure,Solo,Console,Xbox,App Store,2019,2022-03-13,2022-05-08,20:03:00,20:59:00,56.0,170.76,VIP,Ranked,0,No,Referral,Yes,20,20-21
P1187,30,Canada,Delhi,PUBG,FPS,Zombies,Console,Xbox Series X,PlayStation Store,2018,2021-07-05,2022-12-03,17:45:00,20:44:00,179.0,0.0,VIP,Team,0,No,Influencer,Yes,17,17-18
P1188,32,Canada,Chennai,PUBG,Survival,Ranked,PC,PS5,App Store,2022,2022-05-07,2022-12-14,23:04:00,00:45:00,101.0,197.67,VIP,Team,1,No,YouTube,Yes,23,23-24
P1189,25,USA,Chennai,Fortnite,FPS,Ranked,Console,Switch,App Store,2020,2019-04-15,2024-11-11,17:16:00,19:18:00,122.0,0.0,Premium,Ranked,2,No,YouTube,Yes,17,17-18
P1190,27,Canada,Chennai,Minecraft,Survival,Solo,Mobile,iPhone 14,PlayStation Store,2020,2022-04-18,2022-11-03,23:08:00,00:29:00,81.0,145.04,Premium,Solo,3,Yes,YouTube,Yes,23,23-24
P1191,18,USA,Pune,Fortnite,Strategy,Solo,Console,iPhone 14,App Store,2022,2022-04-19,2024-11-23,11:30:00,11:58:00,28.0,173.28,Premium,Ranked,0,No,Referral,Yes,11,11-12
P1192,45,India,Kolkata,Apex Legends,Adventure,Solo,Console,PS5,PlayStation Store,2020,2021-03-31,2023-03-02,21:36:00,23:48:00,132.0,28.64,Premium,Team,0,No,Referral,Yes,21,21-22
P1193,33,Canada,Bangalore,Call of Duty,Survival,Solo,PC,Xbox Series X,PlayStation Store,2025,2019-12-27,2020-09-17,21:40:00,23:44:00,124.0,80.68,Free,Solo,1,No,YouTube,Yes,21,21-22
P1194,13,UK,Chennai,Fortnite,Survival,Zombies,Mobile,Switch,PlayStation Store,2021,2022-11-11,2023-09-26,12:06:00,13:59:00,113.0,100.67,Free,Solo,0,No,YouTube,Yes,12,12-13
P1195,42,UK,Chennai,PUBG,Adventure,Solo,Console,Switch,PlayStation Store,2023,2024-06-30,2024-12-30,14:10:00,16:08:00,118.0,3.82,Premium,Solo,0,No,Ads,Yes,14,14-15
P1196,45,USA,Bangalore,FIFA 24,Strategy,Zombies,Console,Switch,App Store,2018,2019-07-16,2020-09-30,08:03:00,08:47:00,44.0,83.36,Free,Team,0,No,Referral,Yes,8,8-9
P1197,26,Canada,Kolkata,Minecraft,FPS,Solo,Console,Switch,Steam,2022,2020-07-15,2022-11-19,11:32:00,14:25:00,173.0,23.55,Premium,Team,0,No,Referral,Yes,11,11-12
P1198,30,Brazil,Hyderabad,FIFA 24,Strategy,Team Deathmatch,Console,Xbox Series X,Steam,2025,2021-04-30,2025-03-09,23:21:00,00:36:00,75.0,0.55,VIP,Ranked,1,No,Referral,Yes,23,23-24
P1199,35,Brazil,Bangalore,Minecraft,Strategy,Zombies,Console,Xbox Series X,PlayStation Store,2025,2022-04-27,2023-10-19,22:03:00,22:43:00,40.0,162.64,VIP,Team,2,No,YouTube,Yes,22,22-23
P1200,40,Brazil,Bangalore,Call of Duty,Strategy,Zombies,PC,Switch,PlayStation Store,2023,2023-01-04,2024-03-27,16:56:00,17:34:00,38.0,74.52,Free,Team,0,No,Influencer,Yes,16,16-17
P1201,30,Germany,Kolkata,Apex Legends,Survival,Battle Royale,PC,Xbox Series X,Steam,2020,2020-02-29,2022-06-30,23:51:00,02:31:00,160.0,135.68,Premium,Team,1,No,Referral,Yes,23,23-24
P1202,43,Germany,Bangalore,Apex Legends,Survival,Zombies,PC,iPhone 14,App Store,2018,2024-11-19,2025-06-03,15:42:00,17:23:00,101.0,103.82,Free,Ranked,2,No,Influencer,No,15,15-16
P1203,35,Canada,Kolkata,Minecraft,Survival,Battle Royale,Mobile,Android Tablet,Steam,2018,2020-10-04,2023-08-05,23:54:00,02:15:00,141.0,173.88,Premium,Team,0,No,YouTube,Yes,23,23-24
P1204,16,Brazil,Hyderabad,PUBG,Survival,Team Deathmatch,Console,Xbox Series X,Steam,2025,2023-12-25,2025-03-27,10:54:00,13:16:00,142.0,89.41,VIP,Ranked,1,No,Ads,Yes,10,10-11
P1205,38,Brazil,Bangalore,PUBG,Adventure,Zombies,PC,Xbox Series X,App Store,2021,2024-02-12,2025-06-12,18:23:00,18:51:00,28.0,163.32,Free,Ranked,1,No,YouTube,No,18,18-19
P1206,41,India,Bangalore,Minecraft,Battle Royale,Zombies,Console,iPhone 14,App Store,2023,2020-03-11,2020-06-12,13:31:00,14:21:00,50.0,164.37,Free,Ranked,0,No,Ads,Yes,13,13-14
P1207,38,USA,Delhi,Fortnite,Strategy,Solo,PC,iPhone 14,Steam,2019,2024-01-20,2025-05-02,12:31:00,12:47:00,16.0,106.07,Premium,Team,2,No,Influencer,No,12,12-13
P1208,45,USA,Kolkata,PUBG,Battle Royale,Battle Royale,PC,Gaming PC,App Store,2024,2023-09-11,2025-05-26,15:17:00,17:13:00,116.0,0.0,Free,Solo,0,No,In-Game Promo,No,15,15-16
P1209,45,UK,Kolkata,PUBG,Sports,Ranked,Mobile,Xbox Series X,PlayStation Store,2021,2022-04-05,2024-03-12,12:45:00,13:45:00,60.0,100.78,Premium,Team,1,No,In-Game Promo,Yes,12,12-13
P1210,39,Canada,Kolkata,PUBG,Sports,Team Deathmatch,PC,Android Tablet,Steam,2018,2023-04-10,2023-09-05,09:42:00,10:11:00,29.0,0.0,VIP,Ranked,0,No,Ads,Yes,9,9-10
P1211,31,USA,Chennai,Call of Duty,Sports,Team Deathmatch,PC,Android Tablet,PlayStation Store,2024,2021-08-31,2024-07-12,17:44:00,18:11:00,27.0,185.3,Free,Ranked,0,No,In-Game Promo,Yes,17,17-18
P1212,16,India,Kolkata,FIFA 24,Battle Royale,Ranked,Console,Xbox Series X,App Store,2021,2021-03-03,2022-10-26,22:11:00,22:45:00,34.0,0.0,Premium,Solo,0,No,Influencer,Yes,22,22-23
P1213,30,Brazil,Pune,Fortnite,Battle Royale,Ranked,Console,Ps5,App Store,2025,2020-09-26,2020-12-16,12:59:00,14:36:00,97.0,119.38,Premium,Team,0,No,In-Game Promo,Yes,12,12-13
P1214,35,Brazil,Kolkata,FIFA 24,Adventure,Battle Royale,PC,Android Tablet,Steam,2020,2023-08-31,2025-03-09,20:05:00,21:49:00,104.0,44.24,Premium,Team,0,No,Referral,Yes,20,20-21
P1215,43,Brazil,Kolkata,Call of Duty,FPS,Solo,Console,Android Tablet,PlayStation Store,2018,2022-08-07,2024-09-26,11:24:00,12:44:00,80.0,108.05,Free,Ranked,2,No,YouTube,Yes,11,11-12
P1216,45,Brazil,Delhi,Apex Legends,FPS,Solo,Mobile,Xbox Series X,App Store,2019,2020-01-29,2021-01-05,08:40:00,09:11:00,31.0,0.0,VIP,Team,2,No,Referral,Yes,8,8-9
P1217,40,Canada,Bangalore,Minecraft,FPS,Battle Royale,PC,Gaming PC,App Store,2018,2019-12-25,2020-05-23,09:11:00,10:30:00,79.0,111.62,Premium,Team,0,No,Influencer,Yes,9,9-10
P1218,38,Canada,Pune,Call of Duty,Survival,Zombies,Mobile,Ps5,Steam,2018,2019-10-25,2023-10-29,11:18:00,12:50:00,92.0,121.31,Premium,Team,0,No,Ads,Yes,11,11-12
P1219,43,Canada,Chennai,Fortnite,Battle Royale,Team Deathmatch,Mobile,iPhone 14,PlayStation Store,2022,2023-03-09,2023-03-20,12:07:00,12:32:00,25.0,1.01,Free,Ranked,3,Yes,YouTube,Yes,12,12-13
P1220,26,Canada,Kolkata,Minecraft,Sports,Battle Royale,Console,Switch,PlayStation Store,2020,2021-01-23,2022-04-20,16:12:00,16:56:00,44.0,36.27,VIP,Ranked,0,No,In-Game Promo,Yes,16,16-17
P1221,24,UK,Kolkata,Call of Duty,Sports,Zombies,PC,Switch,Company Website,2023,2023-01-02,2023-05-13,15:06:00,16:33:00,87.0,123.9,Free,Ranked,0,No,YouTube,Yes,15,15-16
P1222,22,Brazil,Chennai,FIFA 24,Sports,Team Deathmatch,PC,PS5,App Store,2021,2021-06-26,2025-06-23,21:17:00,23:04:00,107.0,0.0,VIP,Team,0,No,YouTube,No,21,21-22
P1223,44,Brazil,Bangalore,Fortnite,Strategy,Ranked,PC,PS5,PlayStation Store,2021,2021-12-14,2025-06-19,10:46:00,11:20:00,34.0,178.42,Premium,Ranked,1,No,In-Game Promo,No,10,10-11
P1224,26,India,Chennai,FIFA 24,Strategy,Ranked,Console,Switch,PlayStation Store,2023,2023-05-27,2024-01-10,17:08:00,19:21:00,133.0,100.22,Free,Ranked,0,No,Referral,Yes,17,17-18
P1225,23,Brazil,Hyderabad,Apex Legends,Battle Royale,Battle Royale,Mobile,Android Tablet,PlayStation Store,2025,2023-01-09,2023-02-19,15:48:00,18:07:00,139.0,0.0,Free,Solo,1,No,In-Game Promo,Yes,15,15-16
P1226,36,Germany,Delhi,Apex Legends,FPS,Zombies,Mobile,iPhone 14,Steam,2022,2021-12-14,2025-03-13,13:24:00,15:15:00,111.0,73.06,Premium,Team,4,Yes,Referral,Yes,13,13-14
P1227,38,UK,Pune,Apex Legends,Survival,Ranked,PC,Android Tablet,PlayStation Store,2025,2020-11-09,2022-02-23,10:32:00,13:31:00,179.0,56.16,Free,Team,1,No,Ads,Yes,10,10-11
P1228,30,Germany,Pune,Minecraft,FPS,Team Deathmatch,Mobile,Gaming PC,Company Website,2021,2020-10-22,2024-06-08,21:01:00,22:18:00,77.0,8.63,Premium,Solo,1,No,Ads,Yes,21,21-22
P1229,22,India,Hyderabad,FIFA 24,Battle Royale,Ranked,Console,Android Tablet,Steam,2022,2019-12-18,2021-03-05,22:38:00,00:53:00,135.0,173.46,Free,Team,1,No,In-Game Promo,Yes,22,22-23
P1230,20,Brazil,Kolkata,PUBG,Sports,Battle Royale,Mobile,Switch,App Store,2025,2019-10-09,2022-05-07,20:24:00,21:12:00,48.0,21.71,Premium,Ranked,1,No,Referral,Yes,20,20-21
P1231,19,USA,Delhi,PUBG,Adventure,Zombies,Mobile,Android Tablet,Steam,2019,2024-05-29,2025-05-01,12:57:00,15:46:00,169.0,107.86,VIP,Ranked,1,No,In-Game Promo,No,12,12-13
P1232,39,UK,Bangalore,Minecraft,Adventure,Team Deathmatch,PC,Gaming PC,Company Website,2023,2020-02-05,2022-06-25,12:16:00,14:33:00,137.0,153.17,Free,Ranked,0,No,Referral,Yes,12,12-13
P1233,39,Canada,Kolkata,Call of Duty,Adventure,Ranked,PC,Android Tablet,Steam,2024,2021-04-21,2025-02-27,18:26:00,20:13:00,107.0,21.32,Premium,Team,0,No,In-Game Promo,Yes,18,18-19
P1234,40,Brazil,Pune,PUBG,Sports,Team Deathmatch,PC,Gaming PC,Company Website,2020,2023-02-25,2024-09-19,23:16:00,00:49:00,93.0,115.53,Premium,Ranked,0,No,Referral,Yes,23,23-24
P1235,41,Canada,Hyderabad,Call of Duty,Battle Royale,Ranked,Console,iPhone 14,Steam,2020,2023-05-13,2025-02-22,08:51:00,09:29:00,38.0,164.65,VIP,Team,0,No,YouTube,Yes,8,8-9
P1236,27,UK,Bangalore,PUBG,FPS,Team Deathmatch,Console,Android Tablet,App Store,2018,2020-12-18,2024-07-21,23:28:00,23:45:00,17.0,0.0,Free,Solo,2,No,In-Game Promo,Yes,23,23-24
P1237,27,Brazil,Hyderabad,Minecraft,FPS,Solo,PC,Switch,Steam,2020,2019-12-22,2021-07-09,20:22:00,22:18:00,116.0,81.09,Premium,Ranked,2,No,Ads,Yes,20,20-21
P1238,31,Canada,Chennai,PUBG,Sports,Solo,Console,Xbox Series X,PlayStation Store,2025,2023-07-13,2025-02-20,08:16:00,09:15:00,59.0,81.43,Premium,Ranked,0,No,Ads,Yes,8,8-9
P1239,30,UK,Chennai,PUBG,Sports,Team Deathmatch,Console,Android Tablet,Company Website,2021,2022-10-23,2024-12-25,22:43:00,00:55:00,132.0,179.3,Free,Team,0,No,Referral,Yes,22,22-23
P1240,30,UK,Delhi,FIFA 24,Adventure,Ranked,PC,Switch,App Store,2021,2022-03-22,2022-09-28,20:43:00,22:25:00,102.0,15.21,Free,Team,0,No,In-Game Promo,Yes,20,20-21
P1241,30,USA,Kolkata,Minecraft,Battle Royale,Team Deathmatch,Mobile,Xbox,PlayStation Store,2021,2021-12-23,2023-02-19,15:12:00,16:30:00,78.0,167.27,Free,Solo,0,No,Ads,Yes,15,15-16
P1242,44,Brazil,Bangalore,PUBG,FPS,Team Deathmatch,Console,Android Tablet,App Store,2025,2022-01-30,2024-10-31,13:48:00,16:13:00,145.0,56.05,Premium,Solo,0,No,Influencer,Yes,13,13-14
P1243,43,Brazil,Bangalore,PUBG,Sports,Team Deathmatch,Mobile,Xbox Series X,Company Website,2019,2024-10-23,2025-02-17,18:44:00,19:01:00,17.0,2.36,Free,Solo,0,No,In-Game Promo,Yes,18,18-19
P1244,29,USA,Chennai,FIFA 24,Battle Royale,Solo,Console,Android Tablet,App Store,2023,2021-01-23,2023-11-10,21:13:00,23:15:00,122.0,0.0,Free,Team,0,No,Referral,Yes,21,21-22
P1245,21,USA,Kolkata,Fortnite,FPS,Solo,PC,Android Tablet,Company Website,2024,2021-03-14,2022-01-06,12:30:00,12:47:00,17.0,35.32,Free,Ranked,1,No,YouTube,Yes,12,12-13
P1246,44,UK,Pune,PUBG,Adventure,Zombies,Console,Android Tablet,PlayStation Store,2018,2021-06-01,2022-11-03,23:53:00,02:49:00,176.0,19.26,Free,Team,1,No,YouTube,Yes,23,23-24
